"corpus","preloaded/notenten23_tt1_1"
"subcorpus","-"
"concordance size","23547"
"query","Query:[ws(1, 129938434)]"
"Reference","Left","KWIC","Right"
"kondis.no","""Hytteplanken 2014"". </s><s> Resultatene: </s><s> De samme løperne som på toppbildet, men nå er Bjørn <coll>Hytjanstorp</coll>","byttet","ut med Tom-Rune Bertelsen. </s><s> Foto: Bjørn Hytjanstorp </s><s> Lars Dørum vant 50-kilometeren på imponerende 3:48:27 som er ny"
"linux1.no","ligger en politietterforskning i Sverige hvor han mistenkes for voldtekt/trakassering av 2 kvinner. </s> <s> <coll>Koffice</coll> har","bytter","navn til Calligra. </s><s> Det betyr at Koffice 2.3 som slippes om ca 2 uker blir siste K*versjon mens versjon 2.4 blir første"
"linux1.no","... </s><s> Installerte SUSE 10.0 beta 3 og testet KDE 3.4. </s><s> Sistnevnte er fortsatt litt for groetete (og av en eller annen <coll>grunn</coll>","byttet","den til engelsk keyboard etter endt installasjon, samt at man ikke kan velge keyboard layout under keyboard layout i"
"gadyet.no","å bygge campingbuss av. </s><s> Privateid siden bussen var ny. </s><s> Bussen er gåttmil. </s><s> Ny olje i gardang, girkasse, motor og <coll>filter</coll>","byttet",". </s><s> Bussen er nylig smurt/oppfettet. pris 45.000,- Se flere bilder på AutoDB.no Type: Buss Merke: Volvo Modell: b57"
"zafena.no","bytte til ny avleser med jevne mellomrom så trengs det ingen vedlikehold. </s><s> For mer informasjon om lot bytte og <coll>avleser</coll>","bytte","se under spørsmål og svar knyttet til produktet. </s><s> 2. </s><s> Hvor ofte skal man analysere kontroller? </s><s> Svar: Jo oftere jo bedre. </s>"
"vaxtra.no","benyttes i forbindelse med dette. </s><s> Domenene vaxtra.app, itavd.app og kvikkfaktura.app. </s><s> Alle løsningens <coll>brukere</coll> vil","bytte","til dette med videresending fra tidligere domene. </s><s> Det vil si at blir , for eksempel. </s><s> Kvikkfaktura er nå flyttet til"
"aenett.no","må ha enkel tilgang til strømmåleren din </s><s> Kontaktpersonen som eventuelt er tilstede må være over 18 år </s> <s> <coll>Montøren</coll> vil","bytte","strømmåleren i sikringsskapet med en ny smart strømmåler. </s><s> Sammen med måleren vil det bli montert en antenne (for"
"intsos.no","bannere og krevde regjeringens avgang og syrisk tilbaketrekning. </s><s> I løpet av få dager var bannerne og <coll>partiparoler</coll>","byttet","ut med libanesiske flag. </s><s> I ukene etter begravelsen bestod demonstrajonene av druser-muslimer, kristne,"
"gadyet.no","() {$("".mainimg"").dropShadow({top: 8, left: 2})}); </s><s> selger hel og grei arbeids bil, bensin gjerrig,reg <coll>reim</coll>","byttet","på, understelsbehandlet får 1 år siden ,rustfri under, noe lakkrust på side dører, og rust på panser, eu ok tilselges"
"gadyet.no","for et par uker siden. </s><s> Kvittering kan fremvises. </s><s> Da ble regreim, vannpumpe og alle ruller og strammere ifm. <coll>regreim</coll>","byttet",". </s><s> Ellers er alle servicer fulgt opp av merkeverkstedet. </s><s> Dette er en sterk og rask bil, og er veldig disel gjerrig. </s><s> Bruker"
"mimmis.no","lyser opp rommet i blått, grønt og oransje. </s><s> Du kan enten velge barnets favorittfarge, eller la <coll>nattlampen</coll> automatisk","bytte","mellom de forskjellige fargene. </s><s> Nattlampen slås av automatisk etter 45 minutter. </s><s> Denne søte nattlampen hjelper"
"ihalsa.no","... </s><s> Det mange ikke er klar over, er at en kan levere inn absolutt alt av tekstiler og klær... </s><s> Nok en gang har <coll>Fjord1</coll>","byttet","ut en av fergene på Halsafjorden med ei mindre ferge, uten å varsle om redusert kapasitet i sambandet... </s><s> Vi spiller hele"
"bmwccn.no",", sterk og fantastisk kjøremaskin. </s><s> Alle servicer er fulgt, EU godkjent til 31 mai 2018. </s><s> Har i løpet av de to siste <coll>årene</coll>","byttet","støtdempere og fjæringer bak, turbo med tilhørende deler byttet på ca 220000km på verksted, kvittering medfølger. </s>"
"krepro.no","har en ny spisserie for Connection Validation stasjonene, disse er tilbakekompatible med MX-systemene. </s> <s> <coll>Metcal</coll> har","byttet","nummersystem på disse. </s><s> I en overgangsperiode er CVC spisser merket med gamle nummer i tillegg til de nye CVC-numrene. </s>"
"r-b-v.net","tettere og ha nok bukser tilgjengelig. </s><s> Men tilgjengelige bukser er ikke det samme som foretrukne bukser, og <coll>Kompis</coll>","bytter","gjerne bare med noen få gensere og bukser, selv om skapet bugner over.. </s><s> Vel.. </s><s> For å gjøre en lang historie kort;"
"ts-ogn.no","av di 4andre plassene eg pleier å ha åpen samtidig!!? </s><s> De er bare her eg blir dittshja ut plutslig å de begynte da de <coll>blei</coll>","bytta","nettsted!!! </s><s> Vel de var da kjekkt å se de ikke bare var meg som ha noen meklige innloggins problemeg her!!! nå når eg"
"rbkweb.no",". https://www.adressa.no/10...2590b.html De trente 11 mot 11 med Konradsen som anker på førstelaget. </s> <s> <coll>Trondsen</coll>","byttet","med han mot slutten av økten. </s><s> Helland tilbake på høyrekanten. </s><s> Har ment en stund at Horneland ønkset å innføre litt for"
"rbkweb.no","än mig. </s><s> Men parollen om utrotning av det svenska skadedjuret hade säkert passat in hos FRP. </s><s> Men de hade <coll>antagligen</coll>","bytt","ut svensk med något svarthyad folkslag. </s><s> Jokos inlägg var en rad av liknande ""etnisk rensning-typ"". </s><s> En har frågat om"
"r-b-v.net","verre. </s><s> Og jeg hadde ingen erfaring med ASTMA, så den flasken med melk, på kvelden, førte til flere anfall, og <coll>sengetøy</coll>","bytte",". </s><s> Jeg sluttet skolen for å være hjemme sammen med deg, og begynte å jobbe, nær hjemmet. </s><s> Det gikk en stund, men det ble for"
"rbkweb.no","når det kommer til plassbytter. </s><s> Det er jo den nye definisjonen på sexy fotball. </s><s> At enormt gode offensive <coll>spillere</coll>","bytter","plass, for eksempel i tysklands landslag, gjør det selvfølgelig vanskelig for motstanderen å forsvare seg, men det er"
"rbkweb.no",". </s><s> I tillegg skal skullerud nå ta fatt på den vanskelige ""andresesongen"", og denne gangen er hans svært gode <coll>assistent</coll>","byttet","ut med Wiggen, som ikke akkurat kom herfra med ""flying colors"". </s><s> Per nå mener jeg Molde sitter med et middelådig"
"rbkweb.no","fra Rosenborgkampen som startet ble alle byttet ut ved pause eller tidlig i andreomgang. </s><s> I tillegg ble målscorer <coll>May</coll>","byttet","ut ca 10 minutter før slutt. </s><s> Da møter vi et St Johnstone-lag som ikke har tapt en eneste kamp i sesongoppkjøringen, som"
"rbkweb.no","også dejlig at færdes i, så det var egentlig en ""no-brainer"" at blive her, siger han. </s><s> Læs mere: OB og Jørgen <coll>Skjelvik</coll> har","byttet","lejeaftalen ud med en permanent kontrakt, som løber til sommeren 2023. </s><s> Gjorde en bra figur, kjørte på og positiv. </s><s> Håper"
"rbkweb.no","vi ikke har vinger/kantspillere </s><s> Når de blir hovedsponsor betyr det at noen andre går inn på ryggen. </s><s> Kanskje Rema og <coll>SMN</coll>","bytter","plass? _________________ Rosenborg - Ingen over, ingen ved siden </s><s> Må si den utgaven med SpareBank1 på var temmelig"
"sticos.no",", forteller Brønseth. </s><s> "" Sticos Personal er lettvint og fungerer veldig godt for oss"" </s><s> Revisorgruppen Orkla <coll>Trøndelag</coll>","byttet","ut manuelle fraværskjema med Sticos Personal. </s><s> Pris og bestilling </s><s> Sticos Personal er modulbasert og kan tilpasses"
"sydhav.no","tar man løs masten og sender den akterover samtidig som man sender styreåren forover. </s><s> Vips så har akterende og <coll>baug</coll>","byttet","plass! - Dette bør også kunne fungere på en flåte som er spiss i begge ender, og det blir jo kanskje enklere med guaraer enn"
"sydhav.no","det finnes tegninger av balsaflåter med to master, og at John Haslett, som ledet både Illa Tiki og Manteo <coll>ekspedisjonen</coll>","byttet","fra et firkantet råseil til to master med trekantete lantinerseil under den siste. - Det store råseilet på Illa Tiki"
"rbkweb.no","veldig mange bra resultater i det siste. - Et av flere taktiske grep de tre siste kampene har vært at du og <coll>Hovland</coll> har","byttet","side i midtforsvaret. </s><s> Hvordan har det fungert? - Det har funket bra. </s><s> I hvert fall i midt hode er det veldig små"
"bmwccn.no","i girkassen. </s><s> Ja clutchen var gåen fikk jeg beskjed om når jeg skulle kjøpe bilen,men <coll>selger</coll> ville","bytte","den til en brukt han hadde som skulle være ok. </s><s> Frykter at jeg må ned med kassa og bytte den... </s><s> Det skal være mulig og måle om"
"raeder.no","som meldes ut av en såkalt ""lukket"" pensjonsordning. </s><s> Dette er en ordning man typisk har dersom <coll>bedriften</coll> har","byttet","ut en tidligere ytelsesordning med en innskuddsordning, og der de av bedriftens ansatte som tidligere var omfattet av"
"rbkweb.no","også. </s><s> Han er en superreserve (selv om han ikke liker den tittelen). </s><s> Men ikke vent til det 80minutt med å sette han inn. </s> <s> <coll>Ola</coll>","bytter","sine spillere alt for sent. </s><s> Send han inn på banen i det 70 og jeg er fornøyd. </s><s> Stensaas bør starte! _________________ Life"
"ts-ogn.no","ut plastfanger bak ser jeg. </s><s> Og er det mye jobb å legge opp elektrisk? </s><s> Finnes det ""oppskrifter"" på nettet? </s> <s> <coll>Madamen</coll> har","bytta","ut stasjonsvogna med en Polo, så vi må ha krok, og da er nok Calican sterkere enn en 1.2 Polo </s><s> Bruksanvisningen var på tysk"
"rbkweb.no","presset på oss i situasjoner som gårsdagens kamp kraftig... </s><s> Forøvrig tror jeg faktisk jeg ville foretrukket at <coll>Coolen</coll>","byttet","inn Serbecic i går fremfor Levi (dog ikke for søderlund, kanskje for hedenstad). </s><s> Gått over til 5 bak med delanley som"
"rbkweb.no","csv-filer, eller noe annet? _________________ Rosenborg for alltid - uansett! | Troillprat.no </s><s> Gir mer mening at O og <coll>A</coll>","byttet","betydning ja, virket veldig rart med flere ulike grupperinger av ""A"" om dette bare betydde ""tilgjengelig"", mens ""O"""
"rbkweb.no","var rufsete, men heldigvis var det offensive såpass bra at vi kom greit ut av det, konstaterte hemnværingen. </s> <s> <coll>Rosenborg</coll>","byttet","mange spillere ved halvtid, men Rashani fikk fortsette der han slapp før pause og kopierte nesten seg sjøl med nok et"
"romnes.no","laget gjør bra. </s><s> Men vi skal gjøre det enda bedre! slår Jan Jönsson fast. </s><s> SKF universal-mansjetter for tannstang </s> <s> <coll>Romnes</coll>","bytter","leverandør av universal-mansjetter for tannstang. </s><s> Den nye leverandøren er SKF, og to varenumre dekker de fleste"
"sveiva.no","pleier å varte opp med god innebandy. </s><s> Dette ble noe fraværende i går. </s><s> Første periode starter i greit tempo, hvor <coll>lagene</coll>","bytter","på å føre kampen. </s><s> Sveiva setter allikevel standarden tidlig, og scorer to kjappe. </s><s> Tunet kommer på sjanser, men de er"
"meldal.no","for å få han til å fortelle om ""Stjerneløpet"". </s><s> De forteller sammen at dette er et årlig arrangement som <coll>avdelingene</coll>","bytter","på å arrangere. </s><s> I 2019 er det Trøndelag som står for arrangementet som blir i Kristiansund. -Det er artig å treffes på"
"rbkweb.no","arma, den treffer meg under. </s><s> Det er så kort avstand at det er litt vanskelig å si, syntes Søderlund. </s><s> Midtsjø og <coll>Svensson</coll>","byttet","side ved pause, og Rosenborg innledet med et par brukbare headinger fra Matthias Vilhjalmsson og Anders Konradsen. </s>"
"rbkweb.no","Jensen og Helland de største mulighetene, da begge fra gode posisjoner skjøt utenfor før og etter pause. </s> <s> <coll>Rosenborg</coll>","byttet","samtlige spillere i løpet av kampen. </s><s> Riku Riski samt juniorspillerne Bent Sørmo, Per-Magnus Steiring og Julian Moen"
"rbkweb.no","ikke dinoen ser det, burde vel han gjøre det? </s><s> Har han ingen innflytelse? _________________ Putte-ventrilokvist. </s> <s> <coll>Mix</coll>","byttet","ut etter 47 minutter. </s><s> Så ut som det var et smart bytte, var 2-0 når Mix gikk ut, 2-2 13 minutter senere _________________ """
"vardar.no","av Hønefoss Fjernvarme i 2006, og utbygging og drift av fjernvarmevirksomhet i Hønefoss. </s><s> Hønefoss <coll>Fjernvarme</coll>","byttet","i 2014 navn til Vardar Varme AS, og eier i dag alle aksjene i Øvre Eiker Fjernvarme AS. </s><s> Vardars misjon er å bidra til å øke"
"rbkweb.no",". </s><s> Når han ikke slår Grønkjær i en hodeduell i feltet, er det noe galt med bena, til Viasat. </s><s> Allikevel ble altså <coll>Olsen</coll>","bytta","ut 20 minutter ut i andre omgang istedet for Iversen.. </s><s> Generaltabbe av Eggen etter min mening, for Olsen var av de få"
"rbkweb.no","vært i tvil om at han var uskyldig, jublet Stig Inge Bjørnebye og fulgte opp: - Rune var forut for sin tid. </s><s> Det at <coll>Eggen</coll> ikke","byttet","Iversen mye tidligere, betyr bare at de midtbanespillerne som satt på benken ville svekket laget mer enn å fortsette"
"rbkweb.no",". </s><s> Jeg roser ikke først og fremst Hamrén. </s><s> Jeg er kritisk til de som nærmest ville skyte Hamrén etter at han gjorde et <coll>par</coll>","bytter",". </s><s> Loki wrote: </s><s> Jepp, du tok feil. </s><s> Hamrén hadde rett. </s><s> Det var det jeg godtet meg litt over. </s><s> Den svenske taktikkeren ser"
"rbkweb.no","har ikke bevist noget. </s><s> Hvis RBK køber en god defensiv playmaker eller Koppinen slår til i den rolle og Helstad og <coll>Johnsen</coll>","bytter","plads tror jeg faktisk at Rosenborg kan få succes med V-taktikken. _________________ Sliter Medlem nr. 2477 </s><s> I den"
"rbkweb.no","<s> Heldige at Markus ikke ble utvist der. </s><s> Gult fra før (?) og tar en profesjonell takling for å stoppe kontring... </s> <s> <coll>Dristige</coll>","bytter","- men redd dette blir for mye gutter mot menn dessverre _________________ De mest bortskjemte supporterne i lainnet! </s>"
"rbkweb.no",". _________________ Si ifra når det trengs - www.facebook.com/motfylla </s><s> I symmetri-øyemed burde Malec og <coll>Selnæs</coll>","bytte","plass. </s><s> Det samme burde Skjelvik og Reginiussen. </s><s> Gamst og Eyjolfsson med hvit underskjorte. </s><s> Eyjolfssons"
"inbovi.no","Teekay Offshore Trondheim, nå under navnet Altera Infrastructure. </s><s> Filmen ble produsert ifb. at <coll>selskapet</coll>","byttet","navn til Altera Infrastructure. </s><s> Godt nyttår alle Nixies-venner! </s><s> Pga. den uavklarte smittesituasjonen i Trondheim"
"rbkweb.no","til for eks basma og kvarme. </s><s> Jeg synes ikke vi skal skrive ny kontrakt med han på død og liv. </s><s> Han er ikke så jævla god <coll>......</coll>","bytt","han tilbake til tromsø, vi tar gjerne tore r. </s><s> Koppinen har (merkelig nok) en såpass stor stjerne hos sjefstrener Tørum,"
"rbkweb.no",". </s><s> Hjelp! </s><s> Åsen fremstår med særdeles begrenset reportear, også mot lag hvor det er lavt tempo. </s><s> Kunne ikke han og <coll>Trondsen</coll>","bytte","plass, hvis Åsen absolutt må være på banen? </s><s> + 5-6 trøndere på banen i dag + lavere snittalder enn på lenge - innsats </s><s> De"
"issuu.com","vi noe her sammen og sender tegningene videre til gullsmedverkstedet vårt sentralt i Oslo, fortsetter han. </s><s> "" <coll>Folk</coll>","bytter","faktisk hvitt gull med gult gull. </s><s> Det er motsatt av hva som har vært normalen de siste tjue årene – vi ser åpenbart en"
"issuu.com","eller en klokke. </s><s> Gult gull i vinden Gult gull har for øvrig kommet tilbake i trendbildet for fullt i senere tid. – <coll>Folk</coll>","bytter","faktisk hvitt gull med gult gull. </s><s> Det er motsatt av hva som har vært normalen de siste tjue årene, så hadde noen sagt til"
