"corpus","preloaded/notenten23_tt1_1"
"subcorpus","-"
"concordance size","20991"
"query","Query:[ws(1, 17276162)]"
"Reference","Left","KWIC","Right"
"nrk.no","som deltok i den første av de to debattene må vente med å utfordre Biden til de møter ham direkte. </s><s> Hender <coll>velgerne</coll>","skifter","mening </s><s> Så hva har disse fjernsynsdebattene å si for støtten til de respektive kandidatene? </s><s> Nettstedet 538 har sett på"
"nrk.no","til de respektive kandidatene? </s><s> Nettstedet 538 har sett på hva forskningen sier, og svaret er at det hender <coll>velgerne</coll>","skifter","mening. </s><s> Men det skjer særlig i starten av nominasjonsvalgkampen, da flere av kandidatene er relativt lite kjent. </s>"
"mip.no","løfter frem de som blir på samme arbeidsplass i tykt og tynt år etter år. – Siden jeg startet for 30 år siden har <coll>selskapet</coll>","skiftet","eiere en rekke ganger. </s><s> I en periode var vi bare 3 ansatte, mens i løpet av utskiftningene har jeg hatt tusen ""kolleger"". </s>"
"tv2.no","annerledes, særlig tidlige eksemplarer uten 4x4 har hatt et betydelig verdifall i det siste. 3.256 Model <coll>S</coll> har","skiftet","eier i år. </s><s> Mange forblir i Oslo </s><s> Femteplassen tilhører en mer folkelig bil igjen. </s><s> Der finner vi nemlig Kia Soul med 1.586"
"rus.no","for påkjenninger i forbindelse med den enkeltes bruk av alkohol eller narkotika. </s><s> – Det viktgste er at <coll>tankesettene</coll>","skifter",", og at de rådende metodene og tilnærmingene både på behandlings- og forebyggingsområdet ofte vil veksle med nye. </s><s> I en"
"mic.no","1987) og His Master''s Noise (1988). </s><s> Bandet spilte dessuten på festivaler både i Danmark og i Tyskland Det Glade <coll>Vanvidd</coll>","skiftet","navn til Shakespeare In The Bush mot slutten av 80-tallet. </s><s> Under dette navnet ga de ut singlen ""Jakob""/""Mannen i"
"nhh.no","over til å fokusere på kontinuerlig forbedring. </s><s> Dersom de umiddelbare forbedringsgevinstene bortfaller og <coll>fokuset</coll>","skifter","over til inkrementelle forbedringer, kan linken mellom prosessforbedringer og prestasjon bli mindre tydelig. </s>"
"akp.no","og organisasjonen satte seg som mål å bygge et nytt kommunistisk parti i Norge. </s><s> Denne retninga brøyt med SF i 1969, og <coll>SUF</coll>","skifta","da navn til SUF (m-l). </s><s> Da MLG stifta AKP (m-l) i 1973, blei SUF (m-l) partiets ungdomsorganisasjon. </s><s> Navnet blei endra"
"ksu.no","byen. </s><s> I 1906 grunnla Kellogg og hans yngre bror et selskap de kalte Battle Creek Toasted Corn Flakes Company. </s> <s> <coll>Selskapet</coll>","skiftet","navn til Kellogg Company i 1922. </s><s> 1927: Historiens siste T-Ford rullet av samlebåndet ved Ford-fabrikken i Michigan,"
"ung.no","måter en veldig brutal periode i livet vårt. </s><s> I tenårene er det mye enten-eller/sort-hvitt tankegang og <coll>selvfølelsen</coll>","skifter","hyppig mellom følelse av kontroll og avmakt. </s><s> I slike situasjoner er det viktig at man ikke stoler på følelsene sine, men"
"ssb.no","fartøy gitt etter hva slags type redskap de fisket med: garn, line, juksa og snurrevad. </s><s> Nå hendte det at en <coll>båt</coll>","skiftet","fra en type redskap til en annen i samme sesong, fartøyet ble da regnet til den redskapstypen det hadde fisket opp størst"
"ssb.no","ble da regnet til den redskapstypen det hadde fisket opp størst kvantum med. Videre hendte det ofte at <coll>mannskap</coll>","skiftet","båt. </s><s> Disse ble da telt to ganger. </s><s> Disse forbeholdene om tallenes nøyaktighet var en gjenganger også i de gamle"
"mic.no","den tredje platen i en triologi om kjærlighet og erotikk, men den ble ikke møtt med samme jubel som forgjengerne. </s> <s> <coll>Hoel</coll>","skiftet","derfor spor – nå til engelske tekster og søramerikanske rytmer som tango, salsa og cumbia, alt mikset sammen med"
"uib.no","tyde på at ny politikk er et supplement til den gamle. </s><s> Den støtter dermed ikke oppfatningen av at den nye <coll>politikken</coll> har","skiftet","ut den gamle, eller at den nye politikken er absorbert av gammel politikk. </s><s> Hei. </s><s> Jeg har en bestevenn som er en gutt og er 4"
"ung.no","kommune enn din søsters far, slik at bytte av skole, innebærer også bytte av skolekrets. </s><s> Det forutsetter at din <coll>søster</coll>","skifter","folkeregistrert adresse. </s><s> For å skifte folkeregistret adresse må dere melde flytting til folkeregisteret ("
"mic.no",", fuglesang. </s><s> Når man først har roet seg ned, begynner naturen rundt å tale. </s><s> Og i en slik tilstand kan også vår egen <coll>tanke</coll>","skifte","rytme og nivå. </s><s> En dialog med den evige naturen begynner spontant. </s><s> Verket er et bilde på menneskeånden i naturens"
"ssb.no","1990 med tidsserier tilbake til 4. kvartal 1975. </s><s> Et revidert databasesystem var operativt fra høsten 2003 og <coll>systemet</coll>","skiftet","samtidig navn til Finse. </s><s> Fra og med 1. januar 2007 ble ansvaret for Finse overført fra Norges Bank til Statistisk"
"uib.no","jobb </s><s> Hun synes det er spennende å undervise elever i ungdomsskolen. </s><s> – Det er en alder hvor det skjer mye. </s> <s> <coll>Motivasjonen</coll>","skifter","mye hos den enkelte og det er mange ting som er viktigere enn skole i den alderen. </s><s> Det husker jeg veldig godt fra da jeg gikk"
"ksu.no","<s> De valgte derfor å selge utenbordsmotordivisjonen til Bayliner, som hadde blitt en stor båtprodusent i USA. </s> <s> <coll>Motorene</coll>","skiftet","da navn til Force og ble solgt i pakkeløsninger med båtene frem til Brunswick Corporation tok over Bayliner i 1986 og"
"aif.no","topps i egen cup. </s><s> Dette ble også dekket i lokalavisen Dt.no. </s><s> Les mer om prestasjonen her. </s><s> Drammen kommune har sist <coll>uke</coll>","skiftet","ut lamper og pærer på kunstgressbanen,- slik at det nye lyset gir hele 350 LUX. </s><s> Det er nesten en fordobling fra det ""gamle"
"ung.no","over livet ditt nå. </s><s> Måten en skal få det bedre på, er å erstatte det å se porno med noe annet. </s><s> Klarer en det, vil <coll>fokus</coll>","skifte","og etterhvert vil behovet for å se porno bli mindre. </s><s> Hvordan man kan slutte å se på porno? </s><s> Hei jeg er en 13 år gammel gutt og"
"uib.no","karanteneplikt, men endringen gjøres for å vise at myndighetene fraråder alle reiser ut av landet. </s><s> Samtidig som <coll>land</coll>","skifter","farge fra grønt til gult, er flere land markert som røde. </s><s> Fra og med lørdag 15. august vil det også være karanteneplikt"
"ung.no","normalt å skifte så ofte? </s><s> Føler jeg skifter veldig ofte.Bruker også bind dei 4 første dagane + tampong). </s><s> Den 3/4 <coll>dagen</coll>","skifter","jeg ca etter 3,5-4 timer.Resten av mensen bruker jeg den minste størrelsen og skifter ca hver 5.-6.time(noen ganger 7)"
"ung.no","jo ikke hva det var så jeg brydde meg ikke. </s><s> Men så spurte han om jeg ville prøve å gjøre det på han. </s><s> Jeg sa nei. </s> <s> <coll>Dagen</coll> etterpå","skiftet","han til badetøy for vi skulle bade. </s><s> Han skiftet rett foran meg sånn at jeg så han helt naken. </s><s> Han sa at jeg også skulle"
"mic.no",", Sex Pistols-vokalisten Johnny Rotten, var av samme støpning. </s><s> Helge tok det nærmest som en personlig seier da <coll>Rotten</coll>","skifta","navn til Lydon, sto fram med sitt Public Image Ltd. - og omtalte punken som noe som hadde vært, ei tid som for hans"
"mic.no","i Kristiansand vurderer å øke utleiepriser og kutte i tilbudet om kommunen vedtar budsjettinnstillingen. </s><s> Når <coll>året</coll>","skifter","til 2012 åpner Kilden teater- og konserthus sitt første offisielle driftsår. </s><s> Nybygget skal huse institusjonene"
"uib.no","/Retriever er et nyhetsarkiv der du vil finne norske aviser og magasiner, stort sett fra 2007/2010 og fremover. </s> <s> <coll>Atekst</coll>","skiftet","for en stund tilbake navn til Retriever, men du vil likevel finne en lenke også om du søker på Atekst i Oria. </s><s> Retriever/"
"vny.no","at området i skulle reguleres til nye boligområder i Sortland. </s><s> AP snudde nettopp i denne saken også, slik de hele <coll>tiden</coll>","skifter","standpunkt i de store sakene. </s><s> Området rundt Bystranda og den gamle Norturaeiendommen er blitt forsømt i flere år og"
"bnb.no","ble utført er preget av ufremkommelig terreng og høyfjellsområder. </s><s> Klimaet er kaldt, svært værhardt og <coll>værforhold</coll>","skifter","fort. </s><s> Det er derfor mange stedspesifikke forhold som må tas hensyn til under både planlegging og gjennomføring av"
"mic.no","løs i snippen. </s><s> Samtidig virket det hele veldig gjennomtenkt og så godt som alltid innenfor Zanussis kontroll. </s> <s> <coll>Rammene</coll>","skiftet","fra det melodiøse, nedtonede og morsomme tittelkuttet fra Alborado til den harde riffbaserte Zoantrophy, også fra"
"mic.no","mer melodisk og stakkato enn den mer springende og foranderlige joiken hun er vant med fra Kautokeino, der <coll>tonelagene</coll>","skifter","ofte og mye. </s><s> Naturen som inspirasjon Vi ber Juuso om å utrede sitt forhold til naturen; et gjennomgående tema på platen"
"nlr.no","enda noen vikartimer. </s><s> Det er hennes foredrag fra noen år tilbake som du kan kikke på her. </s><s> Oppalsmetodene mht <coll>biologien</coll>","skifter","ikke mye over tid og prinsippene er mye de samme, selv om dyrkingsmedier og lyskilder er i endring. </s><s> Ute i verda er det"
"ung.no","til ung.no. </s><s> Hvor ofte du må skifte truseinnlegg, kommer helt an på hvor mye utflod du er plaget med. Har du mye <coll>utflod</coll>","skifter","du gjerne hver 3 - 4 time. </s><s> Har du lite utflod kan truseinnlegger skiftes sjeldnere, kanskje ikke mer enn et par ganger om"
"ldo.no","ikke observert noen redsel hos B overfor noen av de ansatte. </s><s> Barnehagen har rutiner for at barn på 2- 3 år skal få <coll>bleiene</coll>","skiftet","uten at de selv skal be om det. </s><s> Barnehagen beklager at det muligens har oppstått en mangel i denne forbindelse. </s><s> Når det"
"ung.no","og følar meg veldig ukomfortabel selv når det bare er meg i rommet når eg skifter. </s><s> Nå som vi begynner med gym igjen må <coll>eg</coll> jo","skifte","med andre, kordan blir eg meir komfortabel med min eiga kropp? </s><s> account_circle </s><s> Besvart 03.09.2017 13:07:49 </s><s> Redd for å"
"ssb.no","over maskiner og redskaper i jordbruket har vært innhentet ved de fullstendige tellingene fra 1890, men <coll>omfanget</coll> har","skiftet","sterkt fra telling til telling. </s><s> For en del maskiner er det beregnet tall på grunnlag av utvalgstellinger. </s><s> Ved de"
"f-b.no","for diskriminering etter likestillingsloven. </s><s> På årsmøtet 26. januar foreslår Stjernen Sykkels styre at <coll>klubben</coll>","skifter","navn. </s><s> De vil ikke bli assosiert med ishockeyklubben lengre. </s><s> I begrunnelsen til forslaget fra styret heter det blant"
"ung.no","slim i halsen min. </s><s> Jeg hoster hele tiden og har en hes stemme. </s><s> Prøve jeg å snakke høyt får jeg vondt i halsen og noe <coll>ganger</coll>","skifter","stemme min tone. </s><s> account_circle </s><s> Besvart 09.02.2019 08:44:15 </s><s> Fint at du skriver til oss og spør. </s><s> Det er jo ikke"
"nlr.no","i ulike produksjoner. </s><s> Flere nyheter </s><s> Vekstskifte vil si å veksle mellomulike kulturplanter som dyrkes <coll>pået</coll>","skifte","fra år til år. </s><s> Vekstskifte eret svært godt agronomisk tiltak,uansett om du driver konvensjonelteller økologisk"
"akp.no","likt og ulikt så dagens lys. </s><s> Men fastgrodde mønstre er vanskelig å endre. </s><s> I de 26 dagsavisene (1. kvartal 1989, <coll>tallet</coll>","skifter","raskt): </s><s> 5 filippinskspråklige tabloider </s><s> 3 næringslivsblekker </s><s> står det mange spaltister og essayister på"
"akp.no","(A4), bortsett fra tre nummer i avisformat ved overgangen 1971–72. </s><s> Fra 1977 blei Røde Garde trykt som avis. </s> <s> <coll>Bladet</coll>","skifta","i 1980 navn til Rute 80 og i 1989 til Rebell. </s><s> Vi har lagt ut de aller fleste utgavene av Røde Garde – vi veit bare om ett som"
"nve.no","store mengder breelvmateriale i terrasser i forskjellige nivåer. </s><s> Tørre elveløp og terrasser viser at <coll>elva</coll> stadig har","skiftet","løp mens den har skåret seg ned i avsetningene. </s><s> Flere steder er det avsatt sidemorener tilhørende et av de eldste"
"bmw.no","- og chassisinnstillingene tilpasset sportslig kjøring. </s><s> Motoren reagerer mer spontant, <coll>automatgirkassen</coll>","skifter","girtrinn ved høyere turtall (på modeller med manuell girkasse viser indikatoren senere girskift). </s><s> Bilen har"
"nhh.no","<s> Men vår modell indikerer faktisk nokså lik arbeidsdeling mellom det å gjøre hvert segment litt slankere, og det at <coll>folk</coll>","skifter","mot slankere bilsegmenter, sier Eskeland. </s><s> Diesel overtar </s><s> I tillegg til dette har engangsavgiften historisk bidratt"
"nsd.no","i Arbeids- og velferdsdirektoratet (38612) flyttes over til Helsedirektoratet. </s><s> NAV <coll>Helsetjenesteforvaltning</coll>","skifter","navn til Helseøkonomiforvaltningen (HELFO), og organiseres som en ytre etat under Helsedirektoratet. </s><s> 01.01.2020*"
"vgd.no","som bor der nå, bodde der også sammen med foreldrene i slutten av deres levetid. </s><s> Spørsmålet er jo da hvordan <coll>eiendommen</coll>","skifter","over fra å være eid av foreldrene, til å være eid av de barna som blir boende? </s><s> I mitt hode har jo de 7 barna like mye krav på"
"vgd.no",". </s><s> Men selv om det kan gå stygt for seg klarer man da å få gjort unna det juridiske i løpet av et år eller to </s> <s> <coll>Eiendommen</coll>","skifter","eier, og det er jeg ganske sikker på at har skjedd, ved tinglysning. </s><s> Du kan lese mer om det her. </s><s> Et eventuelt eierskifte"
"nsd.no","etter dette et heleid datterselskap av det nye statsaksjeselskapet (jf også Ot.prp.nr.36 1994-95). </s><s> Televerket <coll>AS</coll>","skiftet","deretter navn til Telenor AS fra 1.1.1995. </s><s> Samtidig ble Norsk Telekom A/S fusjonert med Telenor AS slik at Telenor AS"
"vgd.no",". </s><s> Om GBU er det samme som UB...hvem vet? </s><s> For et halvt år siden var ihvertfall UB-utdanning noe HELT annet, men <coll>begrepene</coll>","skifter","fort som faen. </s><s> Hovedtanken med befalsutdanninga nå er at du skal tjenestegjøre som soldat et år, få lederutdanning"
"nsd.no",",samt bokinnkjøp og innbinding gjennom det private firmaet Folkeboksamlingenes ekspedisjon. </s> <s> <coll>Kontoret</coll>","skiftet","navn i 1938 til Kontoret for folkeopplysningsarbeid, og i 1949 ble kontoret omdannet til et direktorat plassert inne i"
"tv2.no","250 GTo mellom 1962 og 1964, og ikke minst – han vet hvor de står og hvem som eier dem. </s><s> Nok om det. </s><s> Nå har i alle fall en slik <coll>bil</coll>","skiftet","eier. </s><s> Denne gangen en ekte. </s><s> Den ble solgt av det anerkjente auksjonshuset Bonhams. </s><s> Selvfølgelig var man spent på"
"vgd.no","ikke, men i det store og hele så skjerper folk seg veldig når de må være seg selv på nettet og ikke gjemme seg bak nicks. </s> <s> <coll>VG</coll>","skiftet","fra Disqus til Facebook Comments 23. juli 2011, og vi har vesentlig færre regelbrudd i kommentarfeltet etter at vi gikk"
"tv2.no","var planlagt og at bilen i dag er et svært ettertraktet samlerobjekt som oppnår skyhøye priser når en bil en sjelden <coll>gang</coll>","skifter","eier. </s><s> Nylig ble et eksemplar lagt ut på den amerikanske auksjonssiden ebay til 500.000 dollar, eller nesten 3,3"
"vgd.no","vi mangler her i Norge mot etablert. </s><s> Har vi hatt så uflaks i myntkastet eller har ikke Danielsen forstått at <coll>hordene</coll> har","skiftet","side i år. </s><s> 4 mål på Udoh for Levanger 2 i kveld. 3 av dem hattrick på 7 minutter rett før pause. </s><s> Sikkert ikke allverdens nivå"
